jockey_id,place_count,total_count,jockey_show_rate,jockey_win_rate,jockey_race_count,jockey_lcb95
5501,0,1,0.25,0.0,1,0.05337550047023718
5502,0,3,0.2,0.0,3,0.041023167506996534
5509,98,171,0.5617977528089888,0.26900584795321636,171,0.5003803144090865
5524,0,10,0.11764705882352941,0.0,10,0.022678782722445716
5525,6,76,0.0963855421686747,0.013157894736842105,76,0.049476422573641154
5530,0,1,0.25,0.0,1,0.05337550047023718
5531,1,5,0.25,0.2,5,0.07882004566602895
5534,4,16,0.2608695652173913,0.0625,16,0.12603399790646957
5545,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5552,0,1,0.25,0.0,1,0.05337550047023718
5557,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5562,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5578,1,22,0.10344827586206896,0.0,22,0.029847073559198096
5580,0,1,0.25,0.0,1,0.05337550047023718
5581,0,1,0.25,0.0,1,0.05337550047023718
5585,147,292,0.4983277591973244,0.22945205479452055,292,0.45084013132278355
5593,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5601,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5607,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5609,1,11,0.16666666666666666,0.0,11,0.04989815455742298
5610,0,3,0.2,0.0,3,0.041023167506996534
5612,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5617,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5618,0,1,0.25,0.0,1,0.05337550047023718
5619,14,76,0.1927710843373494,0.06578947368421052,76,0.12639184006836282
5620,49,130,0.3722627737226277,0.14615384615384616,130,0.30562236853412134
5621,41,107,0.37719298245614036,0.102803738317757,107,0.30405571336390685
5622,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5623,1,9,0.1875,0.0,9,0.05684686759024681
5624,0,1,0.25,0.0,1,0.05337550047023718
5625,45,208,0.2186046511627907,0.0673076923076923,208,0.17387225183973065
5626,88,257,0.3409090909090909,0.14007782101167315,257,0.293696666019614
