jockey_id,place_count,total_count,jockey_show_rate,jockey_win_rate,jockey_race_count,jockey_lcb95
1062,247,1697,0.14612676056338028,0.04537418974661167,1697,0.13229522766348517
1063,142,618,0.2304,0.06634304207119741,618,0.2032132095079831
1066,155,647,0.2400611620795107,0.07109737248840804,647,0.21306683963574014
1067,219,572,0.38169257340241797,0.14685314685314685,572,0.3487428736073421
1068,75,487,0.15587044534412955,0.045174537987679675,487,0.12986536116557765
1069,273,972,0.2808988764044944,0.09567901234567901,972,0.2575396459785383
1072,78,494,0.1596806387225549,0.058704453441295545,494,0.13357968809972584
1075,2090,6669,0.31336129418813663,0.10931174089068826,6669,0.30405574475225333
1077,1292,5252,0.2460543829625404,0.08130236100533131,5252,0.23634114241046708
1080,74,320,0.2324159021406728,0.05625,320,0.19500092050987888
1082,11,95,0.12745098039215685,0.042105263157894736,95,0.07784358003867839
1085,782,4710,0.1662073351706593,0.04861995753715499,4710,0.15737377646865838
1087,153,829,0.1854066985645933,0.05669481302774427,829,0.1637459184283923
1088,2911,5703,0.5101576182136602,0.22970366473785728,5703,0.49927488819622046
1089,19,300,0.06840390879478828,0.02,300,0.04644382898385383
1091,1409,6941,0.20308002302820954,0.0527301541564616,6941,0.19519090313058626
1092,1405,6008,0.2339152119700748,0.06857523302263649,6008,0.22498848403049868
1093,1436,5002,0.28708325014973046,0.10095961615353859,5002,0.27661853128897046
1095,1662,6345,0.2619647355163728,0.09550827423167849,6345,0.2529334628392713
1096,1521,7105,0.2141451068616423,0.061083743842364535,7105,0.206190323061175
1097,7,113,0.075,0.0,113,0.04002035576238793
1099,240,1917,0.1257796257796258,0.03390714658320292,1917,0.1135726473764886
1101,125,587,0.2138047138047138,0.06132879045996593,587,0.1867137148140916
1102,1472,5162,0.2851615399497001,0.09802402169701666,5162,0.2748805104211262
1104,21,216,0.1031390134529148,0.032407407407407406,216,0.07184915337840653
1105,34,251,0.13953488372093023,0.02390438247011952,251,0.10577135428378776
1108,75,1097,0.06974637681159421,0.01731996353691887,1097,0.0576001842000778
1109,441,3655,0.12097214636810485,0.030095759233926128,3655,0.11222879237534691
1111,4,68,0.08,0.014705882352941176,68,0.03589974257452618
1112,158,1336,0.11913626209977662,0.03218562874251497,1336,0.1049304837678544
1113,147,865,0.17087155963302753,0.04393063583815029,865,0.1503539599811517
1114,241,1722,0.14054366685945632,0.0429732868757259,1722,0.12703929623975818
1115,1580,5026,0.3143254520166898,0.10644647831277358,5026,0.3036047533276556
1116,1600,6421,0.2492221530802738,0.08082853138140476,6421,0.24039293858740807
1117,660,4486,0.14734030714444693,0.04012483281319661,4486,0.13873353416373174
1118,189,1791,0.10622914349276974,0.03126744835287549,1791,0.09453345950432625
